IDDIST;PROVINCIA;DISTRITO;antiguedad;nro_banios;nro_pisos;nro_cocheras;nro_dormitorios;estado_de_inmueble;precio_soles;latitud;longitud;area_constr_m2;area_total_m2
150130;Lima;SanBorja;3;4;3;1;5+;;290000;-12.08774605;-77.00487528;192;192
150108;Lima;Chorrillos;3;4;3;2;4;Bueno;359000;-12.1958021;-77.0048927;495;300
150111;Lima;ElAgustino;3;5;3;0;5+;Muy bueno;300000;-12.03297381;-77.0049076;418;143
150130;Lima;SanBorja;3;5;2;0;4;;590000;-12.0951786;-77.0049453;300;300
150131;Lima;SanIsidro;4;2;3;2;3;Muy bueno;980000;-12.0897478;-77.0049881;243;490
150108;Lima;Chorrillos;3;4;3;1;3;Muy bueno;180000;-12.2078811;-77.0050024;181;181
150130;Lima;SanBorja;4;3;2;2;3;;519000;-12.0565786;-77.0050025;217;217
150140;Lima;SantiagoDeSurco;1;5;3;3;5+;Muy bueno;475000;-12.1342298;-77.0050227;359;359
150140;Lima;SantiagoDeSurco;3;5;3;3;5+;Excelente;390000;-12.1366082;-77.0050805;200;119
150132;Lima;SanJuanDeLurigancho;1;2;2;0;4;;280000;-11.9909677;-77.0050806;150;120
150140;Lima;SantiagoDeSurco;3;2;2;0;4;Remodelado;178000;-12.1440244;-77.0050891;117;117
150140;Lima;SantiagoDeSurco;2;5;2;0;4;Bueno;1600000;-12.2034185;-77.0051411;700;1850
150108;Lima;Chorrillos;2;2;2;1;3;Excelente;170000;-12.18155706;-77.00524583;102;102
150140;Lima;SantiagoDeSurco;4;3;3;4;5+;A Remodelar;590000;-12.1365268;-77.005246;300;300
150108;Lima;Chorrillos;2;4;2;4;4;Muy bueno;890000;-12.21000575;-77.00540543;380;1200
150108;Lima;Chorrillos;3;5;2;4;5+;;1100000;-12.2144577;-77.0054514;450;1465
150141;Lima;Surquillo;2;4;3;2;5+;;375000;-12.11579841;-77.00545186;269;269
150108;Lima;Chorrillos;3;3;2;3;3;Excelente;500000;-12.21559;-77.0055944;200;200
150108;Lima;Chorrillos;3;3;1;4;3;Bueno;790000;-12.20950346;-77.00563148;215;1132
150130;Lima;SanBorja;3;5;3;4;5+;Remodelado;690000;-12.103473;-77.0056554;522;302
150108;Lima;Chorrillos;1;4;2;3;4;;800000;-12.1990036;-77.0056713;500;1200
150108;Lima;Chorrillos;1;3;3;3;3;Bueno;330000;-12.1990036;-77.0056713;229;176
150108;Lima;Chorrillos;1;5;3;2;4;Muy bueno;280000;-12.1990036;-77.0056713;263;180
150108;Lima;Chorrillos;3;5;2;1;5+;Bueno;190000;-12.1990036;-77.0056713;140;196
150108;Lima;Chorrillos;3;2;1;2;2;Muy bueno;172000;-12.1990036;-77.0056713;160;160
150132;Lima;SanJuanDeLurigancho;1;2;3;0;4;Excelente;125000;-12.01013211;-77.00575473;190;190
150108;Lima;Chorrillos;1;3;2;2;4;Bueno;539000;-12.2084203;-77.0057815;180;391
150108;Lima;Chorrillos;3;3;2;2;4;Remodelado;1300000;-12.21547945;-77.00580239;400;1200
150108;Lima;Chorrillos;1;3;2;5;4;Bueno;620000;-12.21539557;-77.00580239;242;384
150130;Lima;SanBorja;3;3;1;1;3;Muy bueno;400000;-12.0682395;-77.005808;220;220
150122;Lima;Miraflores;1;3;3;2;5+;Muy bueno;580000;-12.12888436;-77.00585331;316;316
150122;Lima;Miraflores;3;3;2;5;5+;A Remodelar;790000;-12.12844383;-77.0058553;288;382
150108;Lima;Chorrillos;1;5;2;2;5+;Bueno;640000;-12.21551091;-77.00592041;350;670
150108;Lima;Chorrillos;4;5;2;5;3;Excelente;1350000;-12.2091904;-77.0059442;663;1218
150108;Lima;Chorrillos;5;5;2;5;5+;Excelente;1250000;-12.2091904;-77.0059442;630;1218
150108;Lima;Chorrillos;5;5;2;5;4;Excelente;1250000;-12.2091904;-77.0059442;630;1218
150108;Lima;Chorrillos;3;5;5;4;5+;Excelente;999990;-12.2091904;-77.0059442;1600;1600
150108;Lima;Chorrillos;2;3;2;2;3;Muy bueno;440000;-12.2091904;-77.0059442;215;293
150115;Lima;LaVictoria;3;3;3;1;5+;Excelente;295000;-12.0836989;-77.0059445;220;160
150108;Lima;Chorrillos;9;5;2;5;5+;Bueno;1200000;-12.215249;-77.005979;500;1597
